7.465103,-4.507473,52.481293,702.000000,121.000000
9.101993,-3.467221,24.438770,865.000000,82.000000
36.483879,-7.177519,53.611443,1083.000000,88.000000
-6.743315,-0.068099,27.608660,429.000000,179.000000
9.277974,-3.069754,36.173313,783.000000,122.000000
10.612006,-5.523269,24.177074,912.000000,21.000000
-18.757822,-0.325912,41.340336,281.000000,175.000000
8.925311,-5.765324,25.715771,847.000000,24.000000
-18.981871,0.571419,42.787510,288.000000,190.000000
8.152102,-3.883404,46.681908,725.000000,123.000000
53.584976,-10.922632,74.863853,1108.000000,80.000000
-10.654566,-0.130215,31.549196,363.000000,178.000000
-18.647068,-0.099304,39.857182,271.000000,179.000000
8.922042,-3.863064,24.995539,854.000000,73.000000
-6.115012,0.731304,24.796230,427.000000,202.000000
8.600070,-3.045715,24.684832,848.000000,95.000000
-19.529745,-0.236074,49.004528,320.000000,177.000000
9.883466,-2.679302,42.026329,768.000000,137.000000
4.483583,-1.796002,37.583954,686.000000,148.000000
-16.361721,-0.208790,32.604744,247.000000,176.000000
9.814246,-2.119042,14.302966,1087.000000,78.000000
-19.365513,-3.149929,30.817417,158.000000,108.000000
9.058224,-3.010954,24.138195,867.000000,94.000000
9.604100,-2.089937,14.821217,1060.000000,83.000000
8.813744,-2.003730,34.570393,782.000000,141.000000
-18.274281,0.596779,45.390259,317.000000,190.000000
-18.370474,0.030872,33.845493,218.000000,181.000000
3.424272,-1.145095,37.668095,666.000000,160.000000
1.647760,0.597316,24.407219,650.000000,199.000000
-12.234662,-2.306448,22.216936,213.000000,107.000000
-20.049307,0.681648,51.802856,328.000000,190.000000
-7.273269,0.329368,28.963837,424.000000,189.000000
15.939186,-4.290291,22.488323,1103.000000,48.000000
-18.585707,-1.201686,33.439442,209.000000,155.000000
-12.418654,0.143848,21.694469,197.000000,185.000000
-15.639329,0.443755,43.251854,346.000000,188.000000
-11.480346,-1.165509,20.441034,205.000000,140.000000
4.409182,-1.289892,22.870777,738.000000,142.000000
14.280414,-3.230644,19.715351,1114.000000,67.000000
2.246002,0.372712,27.937092,659.000000,191.000000
9.457924,-3.675846,23.769747,883.000000,73.000000
14.056334,-3.514421,17.618334,1166.000000,42.000000
8.541798,-4.163906,25.330324,840.000000,66.000000
9.168655,-3.995066,24.708532,864.000000,68.000000
-9.663660,-1.248367,16.781389,195.000000,128.000000
-9.069477,0.314752,15.389543,185.000000,195.000000
7.777175,-2.635010,15.701074,952.000000,64.000000
-18.452168,0.130161,35.768623,237.000000,183.000000
9.800815,-2.595532,15.059654,1062.000000,61.000000
25.149319,-3.922116,35.696125,1100.000000,105.000000
-7.887623,0.528258,28.817535,408.000000,194.000000
-14.347695,-7.133073,47.871517,391.000000,76.000000
0.900630,0.764953,18.466169,637.000000,211.000000
-29.917898,-9.497822,53.458908,207.000000,55.000000
-18.088623,-0.669371,29.073673,162.000000,164.000000
10.380122,-7.239243,40.875809,781.000000,57.000000
-37.764381,-13.575122,80.734741,272.000000,62.000000
15.538510,-5.768021,23.465902,1070.000000,9.000000
-14.200174,0.917331,27.390614,235.000000,204.000000
-36.061275,-12.155500,74.840721,262.000000,66.000000
-8.839355,0.840663,15.006232,185.000000,220.000000
-14.247337,-6.856332,45.191319,380.000000,74.000000
-19.801180,-3.761571,34.795376,200.000000,104.000000
4.285094,-1.503978,29.030226,706.000000,145.000000
-26.340700,-7.584215,50.255581,232.000000,74.000000
-19.165939,-3.598270,30.912081,164.000000,98.000000
-11.579557,-4.010245,27.672958,307.000000,78.000000
-8.821797,0.835770,15.344403,195.000000,219.000000
1.862218,0.782055,21.010826,665.000000,208.000000
3.459431,-1.037649,26.503073,694.000000,154.000000
-13.859917,-5.633289,37.872158,344.000000,76.000000
9.827909,-7.313550,40.975277,771.000000,56.000000
-7.559848,-1.705200,25.167603,390.000000,133.000000
8.470325,-4.087062,26.688334,826.000000,74.000000
-17.995909,0.073327,29.401524,169.000000,182.000000
3.208706,-1.039509,29.742855,678.000000,157.000000
-8.560219,0.713082,19.364059,289.000000,207.000000
-7.528612,-1.465190,25.930271,397.000000,141.000000
-9.654829,-0.154329,19.797235,257.000000,175.000000
-7.276443,-1.107495,21.330143,361.000000,144.000000
-18.224045,-1.178349,29.486414,165.000000,152.000000
-8.843028,0.849083,18.526709,264.000000,213.000000
