2.430305,-3.026150,7.037229,619.000000,43.000000
0.810834,-3.178261,7.507490,470.000000,44.000000
2.712217,-3.125365,7.041389,644.000000,35.000000
3.435475,-1.590120,8.324670,661.000000,193.000000
-1.335879,0.695665,5.565462,255.000000,389.000000
2.752953,-3.243064,7.028797,648.000000,24.000000
-0.789230,-0.190969,10.011786,355.000000,297.000000
1.524270,-0.308703,6.974597,540.000000,283.000000
2.925456,-2.834393,6.930750,667.000000,57.000000
0.108238,0.005127,6.776812,414.000000,310.000000
0.615877,-0.255093,6.971771,459.000000,287.000000
-1.514459,0.658230,5.055570,218.000000,392.000000
1.476744,-1.615782,7.112514,533.000000,168.000000
-0.761874,-0.413468,9.505976,354.000000,281.000000
-0.810958,-0.221796,13.231617,366.000000,299.000000
0.232107,-0.092818,6.884964,425.000000,301.000000
1.506719,-0.677852,6.997243,538.000000,250.000000
-0.487615,-0.898940,6.844247,359.000000,225.000000
-4.829195,0.163343,20.738792,259.000000,312.000000
1.863076,-1.632990,7.020091,569.000000,165.000000
-1.929633,0.109507,6.530416,220.000000,317.000000
1.887382,-0.694571,6.908275,574.000000,248.000000
1.003352,-0.648821,7.010899,493.000000,252.000000
0.597115,-0.621555,7.001910,457.000000,254.000000
-2.488396,0.096842,9.686017,244.000000,313.000000
1.003480,-0.278986,6.938711,494.000000,285.000000
-1.396977,0.650597,5.454386,245.000000,385.000000
2.029319,-3.142760,7.088644,582.000000,34.000000
-1.200166,0.014049,5.929814,278.000000,309.000000
-1.690954,0.235144,4.959939,192.000000,337.000000
-2.477028,0.288842,8.706070,227.000000,328.000000
-3.586684,0.763208,15.377070,259.000000,339.000000
0.670729,-2.939910,7.427075,459.000000,61.000000
-1.919067,0.370921,4.055956,110.000000,365.000000
-1.712612,0.332196,4.837497,184.000000,351.000000
-1.820882,0.234444,4.548491,155.000000,339.000000
-1.640941,0.209920,5.128138,205.000000,333.000000
-2.422205,0.254575,9.023551,237.000000,325.000000
1.014945,0.100593,7.434649,489.000000,319.000000
0.251823,0.184194,6.848914,427.000000,327.000000
0.442882,0.173455,6.907380,444.000000,326.000000
-1.868775,0.345498,3.573120,79.000000,368.000000
-3.147784,0.626665,12.624354,249.000000,339.000000
-1.934241,0.303136,6.465557,218.000000,337.000000
-3.075355,-0.978217,15.741339,282.000000,268.000000
-1.571188,0.586880,4.977031,208.000000,384.000000
-2.350675,0.102705,8.612323,234.000000,314.000000
-0.898862,-0.010983,6.285442,315.000000,307.000000
1.406572,0.072166,13.311078,470.000000,315.000000
-0.999530,0.009970,6.158565,303.000000,309.000000
-2.165491,0.583980,8.793542,251.000000,350.000000
-0.833643,-0.620450,13.364012,365.000000,279.000000
-1.830352,0.279425,3.857881,109.000000,352.000000
-1.783681,0.218494,4.701012,168.000000,336.000000
-1.885560,0.441443,6.332428,219.000000,352.000000
-2.026337,0.316430,4.090525,96.000000,355.000000
-1.807001,0.333497,4.510083,155.000000,354.000000
